# Anderstorp Raceway planar centerline, L = 4009.1 m
# from OSM (way["highway"="raceway"](57.23,13.55,57.30,13.65)); (c) OpenStreetMap contributors, ODbL 1.0
# smoothed with a periodic Gaussian, sigma = 6 m; elevation dropped
s_m,x_m,y_m,psi_rad,kappa_1pm
995.000000,358.552124,340.528916,-2.128711,0.000518
1000.000000,355.910921,336.283444,-2.125784,0.000598
1005.000000,353.282075,332.030310,-2.123371,0.000348
1010.000000,350.660523,327.772674,-2.122287,0.000103
1015.000000,348.041477,323.513496,-2.122037,0.000016
1020.000000,345.422859,319.254055,-2.122004,0.000001
1025.000000,342.804284,314.994587,-2.122002,0.000000
1030.000000,340.185711,310.735118,-2.122002,-0.000000
1035.000000,337.567137,306.475650,-2.122002,0.000000
1040.000000,334.948564,302.216181,-2.122003,-0.000000
1045.000000,332.329972,297.956724,-2.122018,-0.000008
1050.000000,329.711162,293.697401,-2.122162,-0.000064
1055.000000,327.090656,289.439121,-2.122979,-0.000288
1060.000000,324.463936,285.184673,-2.125308,-0.000652
1065.000000,321.823546,280.938697,-2.128991,-0.000755
1070.000000,319.168057,276.702148,-2.132118,-0.000452
1075.000000,316.502794,272.471738,-2.133518,-0.000140
1080.000000,313.834336,268.243342,-2.133868,-0.000021
1085.000000,311.165267,264.015332,-2.133912,-0.000002
1090.000000,308.496140,259.787358,-2.133915,-0.000000
1095.000000,305.827011,255.559386,-2.133915,-0.000000
1100.000000,303.157882,251.331413,-2.133915,0.000000
1105.000000,300.488753,247.103441,-2.133915,0.000000
1110.000000,297.819624,242.875468,-2.133915,0.000000
1115.000000,295.150496,238.647495,-2.133914,0.000000
1120.000000,292.481373,234.419519,-2.133912,0.000001
1125.000000,289.812267,230.191533,-2.133906,0.000001
1130.000000,287.143188,225.963528,-2.133899,0.000001
1135.000000,284.474137,221.735507,-2.133894,0.000001
1140.000000,281.805099,217.507477,-2.133893,0.000000
1145.000000,279.136065,213.279445,-2.133892,0.000000
1150.000000,276.467031,209.051412,-2.133892,0.000000
1155.000000,273.797998,204.823380,-2.133892,-0.000000
1160.000000,271.128965,200.595347,-2.133892,-0.000000
1165.000000,268.459931,196.367314,-2.133892,-0.000000
1170.000000,265.790898,192.139281,-2.133892,0.000000
1175.000000,263.121864,187.911249,-2.133892,-0.000000
1180.000000,260.452831,183.683216,-2.133892,-0.000000
1185.000000,257.783797,179.455183,-2.133892,-0.000000
1190.000000,255.114764,175.227151,-2.133892,0.000000
1195.000000,252.445730,170.999118,-2.133892,0.000000
1200.000000,249.776697,166.771085,-2.133892,0.000000
1205.000000,247.107664,162.543053,-2.133892,0.000000
1210.000000,244.438630,158.315020,-2.133892,0.000000
1215.000000,241.769597,154.086987,-2.133892,-0.000000
1220.000000,239.100563,149.858955,-2.133892,0.000000
1225.000000,236.431530,145.630922,-2.133892,-0.000000
1230.000000,233.762496,141.402889,-2.133892,-0.000000
1235.000000,231.093463,137.174856,-2.133892,-0.000000
1240.000000,228.424426,132.946826,-2.133896,-0.000002
1245.000000,225.755299,128.718852,-2.133963,-0.000032
1250.000000,223.085365,124.491388,-2.134430,-0.000189
1255.000000,220.410853,120.266820,-2.136365,-0.000606
1260.000000,217.723818,116.050210,-2.140471,-0.000996
1265.000000,215.016408,111.846655,-2.145244,-0.000835
1270.000000,212.292230,107.653944,-2.148263,-0.000362
1275.000000,209.559949,103.466506,-2.149263,-0.000082
1280.000000,206.825691,99.280358,-2.149450,-0.000009
1285.000000,204.091149,95.094396,-2.149467,-0.000001
1290.000000,201.356587,90.908446,-2.149468,-0.000000
1295.000000,198.622025,86.722497,-2.149468,0.000000
1300.000000,195.887463,82.536547,-2.149468,0.000000
1305.000000,193.152902,78.350598,-2.149468,-0.000000
1310.000000,190.418340,74.164649,-2.149468,0.000000
1315.000000,187.683778,69.978700,-2.149468,-0.000000
1320.000000,184.949216,65.792750,-2.149468,0.000000
1325.000000,182.214654,61.606801,-2.149468,-0.000000
1330.000000,179.480092,57.420852,-2.149468,0.000000
1335.000000,176.745531,53.234902,-2.149468,-0.000000
1340.000000,174.010969,49.048953,-2.149468,-0.000000
1345.000000,171.276396,44.863011,-2.149476,-0.000004
1350.000000,168.541720,40.677136,-2.149542,-0.000028
1355.000000,165.806355,36.491712,-2.149855,-0.000104
1360.000000,163.068835,32.307696,-2.150617,-0.000198
1365.000000,160.327201,28.126376,-2.151729,-0.000246
1370.000000,157.580239,23.948554,-2.153549,-0.000594
1375.000000,154.818094,19.780769,-2.160491,-0.002448
1380.000000,152.003361,15.648424,-2.181957,-0.006492
1385.000000,149.052684,11.612531,-2.226140,-0.010928
1390.000000,145.893347,7.738310,-2.288037,-0.013632
1395.000000,142.473187,4.092874,-2.361053,-0.015567
1400.000000,138.786444,0.717652,-2.443712,-0.017443
1405.000000,134.815519,-2.317565,-2.532046,-0.017613
1410.000000,130.600413,-5.003799,-2.618093,-0.016828
1415.000000,126.167294,-7.312606,-2.702485,-0.017092
1420.000000,121.558624,-9.247297,-2.789470,-0.017636
1425.000000,116.793650,-10.756435,-2.876569,-0.017085
1430.000000,111.920755,-11.869708,-2.959548,-0.016093
1435.000000,106.971582,-12.571004,-3.038492,-0.015592
1440.000000,101.983745,-12.899200,-3.115436,-0.015057
1445.000000,96.985194,-12.841928,-3.185845,-0.012960
1450.000000,91.999695,-12.472379,-3.244844,-0.010808
1455.000000,87.043239,-11.819036,-3.299359,-0.011355
1460.000000,82.130746,-10.892460,-3.360513,-0.013176
1465.000000,77.292341,-9.636077,-3.430340,-0.014654
1470.000000,72.555670,-8.039243,-3.506331,-0.015712
1475.000000,67.962892,-6.066628,-3.587194,-0.016686
1480.000000,63.546771,-3.725903,-3.674575,-0.018426
1485.000000,59.370113,-0.981170,-3.770992,-0.019872
1490.000000,55.477476,2.153014,-3.867843,-0.018279
1495.000000,51.886627,5.630211,-3.947408,-0.013446
1500.000000,48.535657,9.339996,-4.005454,-0.010343
1505.000000,45.390811,13.226265,-4.059901,-0.011984
1510.000000,42.484599,17.293427,-4.128500,-0.015526
1515.000000,39.904637,21.574333,-4.214377,-0.018719
1520.000000,37.732415,26.074953,-4.313784,-0.020820
1525.000000,36.036451,30.775771,-4.417819,-0.020354
1530.000000,34.821819,35.623567,-4.512514,-0.017293
1535.000000,34.028059,40.558729,-4.589479,-0.013545
1540.000000,33.573753,45.537094,-4.650281,-0.011071
1545.000000,33.397967,50.533319,-4.704359,-0.010911
1550.000000,33.500064,55.531405,-4.762410,-0.012391
1555.000000,33.908311,60.513679,-4.828173,-0.013892
1560.000000,34.665268,65.454640,-4.901667,-0.015569
1565.000000,35.799863,70.322553,-4.984309,-0.017483
1570.000000,37.359614,75.070808,-5.075336,-0.018829
1575.000000,39.350455,79.655007,-5.171340,-0.019434
1580.000000,41.780902,84.021982,-5.265471,-0.017804
1585.000000,44.577802,88.164768,-5.343280,-0.012733
1590.000000,47.636419,92.119469,-5.389730,-0.006076
1595.000000,50.813458,95.980257,-5.407081,-0.001150
1600.000000,54.018131,99.818233,-5.407159,0.000691
1605.000000,57.212141,103.665084,-5.403472,0.000626
1610.000000,60.394193,107.521837,-5.401488,0.000205
1615.000000,63.572061,111.382038,-5.400974,0.000031
1620.000000,66.749102,115.242919,-5.400910,0.000003
1625.000000,69.926069,119.103863,-5.400906,0.000000
1630.000000,73.103032,122.964809,-5.400906,0.000000
1635.000000,76.279996,126.825755,-5.400906,-0.000000
1640.000000,79.456959,130.686701,-5.400906,0.000000
1645.000000,82.633922,134.547647,-5.400906,0.000000
1650.000000,85.810885,138.408593,-5.400906,-0.000000
1655.000000,88.987848,142.269539,-5.400906,0.000000
1660.000000,92.164812,146.130485,-5.400906,0.000000
1665.000000,95.341775,149.991431,-5.400906,-0.000000
1670.000000,98.518738,153.852377,-5.400906,-0.000000
1675.000000,101.695701,157.713323,-5.400906,-0.000000
1680.000000,104.872665,161.574269,-5.400906,-0.000000
1685.000000,108.049628,165.435216,-5.400906,0.000000
1690.000000,111.226591,169.296162,-5.400906,0.000000
1695.000000,114.403554,173.157108,-5.400906,-0.000000
1700.000000,117.580518,177.018054,-5.400906,-0.000000
1705.000000,120.757481,180.879000,-5.400906,-0.000000
1710.000000,123.934444,184.739946,-5.400906,-0.000000
1715.000000,127.111407,188.600892,-5.400906,-0.000000
1720.000000,130.288370,192.461838,-5.400906,-0.000000
1725.000000,133.465334,196.322784,-5.400906,-0.000000
1730.000000,136.642297,200.183730,-5.400906,-0.000000
1735.000000,139.819260,204.044676,-5.400906,0.000000
1740.000000,142.996223,207.905622,-5.400906,0.000000
1745.000000,146.173187,211.766568,-5.400906,-0.000000
1750.000000,149.350150,215.627515,-5.400906,-0.000000
1755.000000,152.527113,219.488461,-5.400906,-0.000000
1760.000000,155.704076,223.349407,-5.400906,-0.000000
1765.000000,158.881040,227.210353,-5.400906,0.000000
1770.000000,162.058003,231.071299,-5.400906,-0.000000
1775.000000,165.234966,234.932245,-5.400906,-0.000000
1780.000000,168.411929,238.793191,-5.400906,-0.000000
1785.000000,171.588893,242.654137,-5.400906,-0.000000
1790.000000,174.765856,246.515083,-5.400906,-0.000000
1795.000000,177.942819,250.376029,-5.400906,0.000000
1800.000000,181.119782,254.236975,-5.400906,0.000000
1805.000000,184.296745,258.097921,-5.400906,-0.000000
1810.000000,187.473709,261.958867,-5.400906,0.000000
1815.000000,190.650672,265.819814,-5.400906,0.000000
1820.000000,193.827635,269.680760,-5.400906,-0.000000
