# Nurburgring Nordschleife planar centerline, L = 20718.5 m
# from OSM relation 38566 (route=road); (c) OpenStreetMap contributors, ODbL 1.0
# smoothed with a periodic Gaussian, sigma = 6 m; elevation dropped
s_m,x_m,y_m,psi_rad,kappa_1pm
1855.000000,-620.873467,-2805.658734,-2.193262,0.007154
1860.000000,-623.718536,-2809.770011,-2.158536,0.007009
1865.000000,-626.413503,-2813.981174,-2.121561,0.007683
1870.000000,-628.949475,-2818.289906,-2.083668,0.007323
1875.000000,-631.323610,-2822.689980,-2.048892,0.006650
1880.000000,-633.552414,-2827.165447,-2.016725,0.006204
1885.000000,-635.639366,-2831.708857,-1.987207,0.005624
1890.000000,-637.599251,-2836.308526,-1.959771,0.005392
1895.000000,-639.433595,-2840.959724,-1.934709,0.004351
1900.000000,-641.172040,-2845.647711,-1.920559,0.000935
1905.000000,-642.890880,-2850.342964,-1.928451,-0.004145
1910.000000,-644.705595,-2855.001707,-1.962097,-0.009252
1915.000000,-646.732784,-2859.571506,-2.017407,-0.012587
1920.000000,-649.040470,-2864.005649,-2.089028,-0.016540
1925.000000,-651.715583,-2868.227025,-2.189159,-0.023720
1930.000000,-654.864425,-2872.104846,-2.323034,-0.029249
1935.000000,-658.538409,-2875.488454,-2.472772,-0.030162
1940.000000,-662.678745,-2878.281304,-2.621587,-0.029382
1945.000000,-667.180299,-2880.446288,-2.766566,-0.028615
1950.000000,-671.947563,-2881.937821,-2.905322,-0.026648
1955.000000,-676.868627,-2882.802377,-3.029180,-0.022554
1960.000000,-681.857826,-2883.092239,-3.130054,-0.018087
1965.000000,-686.854050,-2882.942934,-3.212266,-0.014846
1970.000000,-691.824841,-2882.412163,-3.276777,-0.010716
1975.000000,-696.762845,-2881.629567,-3.314851,-0.004013
1980.000000,-701.683426,-2880.741965,-3.318808,0.001752
1985.000000,-706.610445,-2879.891133,-3.302780,0.004417
1990.000000,-711.555767,-2879.155038,-3.273369,0.007752
1995.000000,-716.525316,-2878.609827,-3.218362,0.014984
2000.000000,-721.520714,-2878.450039,-3.125422,0.021295
2005.000000,-726.505693,-2878.796595,-3.013909,0.022740
2010.000000,-731.417374,-2879.717256,-2.903860,0.021046
2015.000000,-736.210399,-2881.132571,-2.806139,0.017880
2020.000000,-740.854428,-2882.981255,-2.724380,0.015022
2025.000000,-745.350565,-2885.165931,-2.655807,0.012239
2030.000000,-749.703632,-2887.624531,-2.604800,0.008042
2035.000000,-753.957207,-2890.252255,-2.576007,0.003521
2040.000000,-758.160812,-2892.959560,-2.565901,0.000910
2045.000000,-762.350782,-2895.687955,-2.563707,0.000123
2050.000000,-766.538331,-2898.420067,-2.563387,0.000051
2055.000000,-770.724947,-2901.153606,-2.562672,0.000294
2060.000000,-774.906876,-2903.894308,-2.559411,0.001078
2065.000000,-779.074027,-2906.657404,-2.551616,0.001996
2070.000000,-783.214176,-2909.460779,-2.541567,0.001808
2075.000000,-787.330606,-2912.298896,-2.536070,0.000148
2080.000000,-791.447487,-2915.136344,-2.544992,-0.004280
2085.000000,-795.628652,-2917.877321,-2.589592,-0.014739
2090.000000,-800.004992,-2920.289278,-2.701527,-0.030068
2095.000000,-804.684365,-2922.025361,-2.885008,-0.042613
2100.000000,-809.618998,-2922.753986,-3.111492,-0.046345
2105.000000,-814.590195,-2922.339796,-3.325006,-0.038013
2110.000000,-819.406737,-2921.020262,-3.487082,-0.026934
2115.000000,-823.991353,-2919.032146,-3.602478,-0.019904
2120.000000,-828.365872,-2916.614178,-3.685788,-0.012994
2125.000000,-832.569864,-2913.908277,-3.732185,-0.006177
2130.000000,-836.687748,-2911.072460,-3.754875,-0.003521
2135.000000,-840.749354,-2908.156549,-3.773672,-0.004062
2140.000000,-844.753955,-2905.162857,-3.793450,-0.003533
2145.000000,-848.705384,-2902.099224,-3.806243,-0.001630
2150.000000,-852.631789,-2899.003536,-3.811031,-0.000417
2155.000000,-856.550069,-2895.897561,-3.812534,-0.000307
2160.000000,-860.463156,-2892.785048,-3.815156,-0.000816
2165.000000,-864.363108,-2889.656103,-3.820698,-0.001312
2170.000000,-868.243792,-2886.503296,-3.827001,-0.001090
2175.000000,-872.107280,-2883.329430,-3.830796,-0.000458
2180.000000,-875.963436,-2880.146655,-3.832073,-0.000095
2185.000000,-879.817653,-2876.961532,-3.832284,-0.000014
2190.000000,-883.671574,-2873.776049,-3.832386,-0.000044
2195.000000,-887.524416,-2870.589264,-3.833293,-0.000395
2200.000000,-891.370212,-2867.393985,-3.837982,-0.001700
2205.000000,-895.186484,-2864.163570,-3.852084,-0.003854
2210.000000,-898.943142,-2860.864127,-3.873899,-0.004511
2215.000000,-902.625988,-2857.482431,-3.892321,-0.002735
2220.000000,-906.263313,-2854.051739,-3.901834,-0.001250
2225.000000,-909.875378,-2850.594444,-3.908757,-0.001755
2230.000000,-913.457027,-2847.105684,-3.920670,-0.002993
2235.000000,-916.986747,-2843.564426,-3.936003,-0.002909
2240.000000,-920.466886,-2839.974405,-3.948607,-0.002172
2245.000000,-923.904757,-2836.343874,-3.959901,-0.002472
2250.000000,-927.298900,-2832.672450,-3.973195,-0.002707
2255.000000,-930.643712,-2828.956008,-3.984555,-0.001769
2260.000000,-933.956082,-2825.210599,-3.991539,-0.001199
2265.000000,-937.242193,-2821.442137,-4.000156,-0.002455
2270.000000,-940.482369,-2817.634175,-4.017064,-0.004248
